id,time,x,y,z,z_smo,y_smo,t1,tVal,bin,windowSize,run_id,smo_prob,bin_hmm,run_idle_id,numbers,recipe_step
9231,666.258S,2.47,0.96,0.27,0.4190303850403078,0.9485344016792978,1970-01-01T00:00:00Z,20,0,,24,0.9999999999999973,transition,886,3,transition 0
9232,666.262S,2.47,0.96,0.38,0.41912944520319173,0.9486233268345653,1970-01-01T00:00:00Z,20,0,,24,0.9989970302979299,idle,887,1332,idle 0
9233,666.266S,2.47,0.96,0.4,0.4192278666693047,0.9487115977818437,1970-01-01T00:00:00Z,20,0,,24,0.5949225674182579,idle,887,1332,idle 0
9234,666.269S,2.47,0.96,0.43,0.41930124665274143,0.9487773559704202,1970-01-01T00:00:00Z,20,0,,24,0.1253359483275132,idle,887,1332,idle 0
9235,666.273S,2.47,0.96,0.43,0.41939848251393613,0.9488644192621589,1970-01-01T00:00:00Z,20,0,,24,0.026470124554978828,idle,887,1332,idle 0
9236,666.277S,2.47,0.96,0.43,0.4194950020948551,0.9489507565841299,1970-01-01T00:00:00Z,20,0,,24,0.005821918808132124,idle,887,1332,idle 0
9237,666.281S,2.47,0.96,0.43,0.4195907771833127,0.9490363418411378,1970-01-01T00:00:00Z,20,0,,24,0.0015407503797252992,idle,887,1332,idle 0
9238,666.286S,2.47,0.96,0.43,0.4197094061218709,0.9491422260666568,1970-01-01T00:00:00Z,20,0,,24,6.563119100467922e-4,idle,887,1332,idle 0
9239,666.289S,2.47,0.96,0.43,0.4197799810341278,0.9492051517795123,1970-01-01T00:00:00Z,20,0,,24,4.7319915281472457e-4,idle,887,1332,idle 0
9240,666.293S,2.47,0.96,0.43,0.41987335337211723,0.9492883242704929,1970-01-01T00:00:00Z,20,0,,24,4.323610012757778e-4,idle,887,1332,idle 0
9241,666.297S,2.47,0.96,0.43,0.41996586836891775,0.949370640315747,1970-01-01T00:00:00Z,20,0,,24,4.2049720148896997e-4,idle,887,1332,idle 0
9242,666.301S,2.47,0.96,0.43,0.42005749781234675,0.9494520738200827,1970-01-01T00:00:00Z,20,0,,24,4.145920545001708e-4,idle,887,1332,idle 0
9243,666.305S,2.47,0.96,0.43,0.42014821349021914,0.9495325986883065,1970-01-01T00:00:00Z,20,0,,24,4.1001742377242653e-4,idle,887,1332,idle 0
9244,666.309S,2.47,0.96,0.43,0.4202379871903574,0.9496121888252309,1970-01-01T00:00:00Z,20,0,,24,4.0592367578001234e-4,idle,887,1332,idle 0
9245,666.312S,2.47,0.96,0.43,0.4203046823211809,0.9496712523126193,1970-01-01T00:00:00Z,20,0,,24,4.0255122247635837e-4,idle,887,1332,idle 0
9246,666.316S,2.47,0.96,0.43,0.4203927396747155,0.9497491438782112,1970-01-01T00:00:00Z,20,0,,24,3.987611751201488e-4,idle,887,1332,idle 0
9247,666.32S,2.47,0.96,0.43,0.4204797774670112,0.9498260289507244,1970-01-01T00:00:00Z,20,0,,24,3.949842378326769e-4,idle,887,1332,idle 0
9248,666.324S,2.47,0.96,0.43,0.420565767485883,0.9499018814349651,1970-01-01T00:00:00Z,20,0,,24,3.912439870524651e-4,idle,887,1332,idle 0
9249,666.329S,2.47,0.96,0.43,0.4206717385986044,0.9499952052086199,1970-01-01T00:00:00Z,20,0,,24,3.8724134056282103e-4,idle,887,1332,idle 0
9250,666.332S,2.47,0.96,0.43,0.4207344913546368,0.9500503842578739,1970-01-01T00:00:00Z,20,0,,24,3.8431438004435104e-4,idle,887,1332,idle 0
9251,666.336S,2.47,0.96,0.43,0.4208171687801509,0.9501229824061562,1970-01-01T00:00:00Z,20,0,,24,3.81118971623843e-4,idle,887,1332,idle 0
9252,666.34S,2.47,0.96,0.43,0.4208986855835133,0.9501944435854017,1970-01-01T00:00:00Z,20,0,,24,3.779666369400739e-4,idle,887,1332,idle 0
9253,666.344S,2.47,0.96,0.43,0.42097901355254097,0.9502647417004189,1970-01-01T00:00:00Z,20,0,,24,3.7491526225128235e-4,idle,887,1332,idle 0
9254,666.348S,2.47,0.96,0.43,0.42105812447504937,0.9503338506560138,1970-01-01T00:00:00Z,20,0,,24,3.7198301548200364e-4,idle,887,1332,idle 0
9255,666.352S,2.47,0.96,0.43,0.42113599013886033,0.9504017443569988,1970-01-01T00:00:00Z,20,0,,24,3.6922497700030626e-4,idle,887,1332,idle 0
9256,666.355S,2.47,0.96,0.43,0.4211935552143063,0.9504518514240106,1970-01-01T00:00:00Z,20,0,,24,3.669460339217456e-4,idle,887,1332,idle 0
9257,666.359S,2.47,0.96,0.43,0.4212691737898283,0.95051755563787,1970-01-01T00:00:00Z,20,0,,24,3.643588024368152e-4,idle,887,1332,idle 0
9258,666.363S,2.47,0.96,0.43,0.42134346952314844,0.950581972835341,1970-01-01T00:00:00Z,20,0,,24,3.6174313148838787e-4,idle,887,1332,idle 0
9259,666.368S,2.47,0.96,0.43,0.4214344359634546,0.9506606447109885,1970-01-01T00:00:00Z,20,0,,24,3.5891348034023063e-4,idle,887,1332,idle 0
9260,666.372S,2.47,0.96,0.43,0.42150565215102576,0.9507220707110382,1970-01-01T00:00:00Z,20,0,,24,3.5678380458522283e-4,idle,887,1332,idle 0
9261,666.375S,2.47,0.96,0.43,0.4215581375480692,0.9507672413775018,1970-01-01T00:00:00Z,20,0,,24,3.562101766427044e-4,idle,887,1332,idle 0
9262,666.379S,2.47,0.96,0.43,0.42162685979075576,0.9508262495575011,1970-01-01T00:00:00Z,20,0,,24,3.6149980110772496e-4,idle,887,1332,idle 0
9263,666.383S,2.47,0.96,0.43,0.42169411813032714,0.9508838402451528,1970-01-01T00:00:00Z,20,0,,24,4.012563571448135e-4,idle,887,1332,idle 0
9264,666.387S,2.47,0.96,0.43,0.42175988435459927,0.9509399873452643,1970-01-01T00:00:00Z,20,0,,24,6.363449825797548e-4,idle,887,1332,idle 0
9265,666.391S,2.47,0.96,0.43,0.4218241302513932,0.9509946647626472,1970-01-01T00:00:00Z,20,0,,24,0.0019830446600352133,idle,887,1332,idle 0
9266,666.395S,2.47,0.96,0.43,0.42188682760852425,0.9510478464021078,1970-01-01T00:00:00Z,20,0,,24,0.009682100695493894,idle,887,1332,idle 0
9267,666.398S,2.47,0.96,0.43,0.4219328174258282,0.9510867353295537,1970-01-01T00:00:00Z,20,0,,24,0.05382112403753803,idle,887,1332,idle 0
9268,666.402S,2.47,0.95,0.45,0.4219927369529851,0.951137236566096,1970-01-01T00:00:00Z,20,0,,24,0.30752942415099743,idle,887,1332,idle 0
9269,666.406S,2.47,0.95,0.45,0.42205103035697544,0.9511861702629378,1970-01-01T00:00:00Z,20,0,,24,0.3689401550023435,idle,887,1332,idle 0
9270,666.411S,2.47,0.96,0.45,0.4221215673967673,0.9512450932768961,1970-01-01T00:00:00Z,20,0,,24,0.3679626218130948,idle,887,1332,idle 0
9271,666.415S,2.47,0.96,0.45,0.4221760988728456,0.9512904045988718,1970-01-01T00:00:00Z,20,0,,24,0.30387476893800247,idle,887,1332,idle 0
9272,666.418S,2.47,0.96,0.43,0.4222158717081357,0.9513233051633565,1970-01-01T00:00:00Z,20,0,,24,0.052308763673648756,idle,887,1332,idle 0
9273,666.422S,2.47,0.96,0.43,0.4222673784976418,0.9513657077494869,1970-01-01T00:00:00Z,20,0,,24,0.009263343906196458,idle,887,1332,idle 0
9274,666.426S,2.47,0.96,0.43,0.42231711810307004,0.9514064123199599,1970-01-01T00:00:00Z,20,0,,24,0.001932008692392944,idle,887,1332,idle 0
9275,666.43S,2.47,0.96,0.43,0.42236506231223636,0.951445392779583,1970-01-01T00:00:00Z,20,0,,24,7.649676942748601e-4,idle,887,1332,idle 0
9276,666.434S,2.47,0.96,0.43,0.42241118291296087,0.9514826230331664,1970-01-01T00:00:00Z,20,0,,24,0.001045146778574634,idle,887,1332,idle 0
9277,666.438S,2.47,0.96,0.43,0.42245717305796776,0.9515195045631158,1970-01-01T00:00:00Z,20,0,,24,0.0039234271103962565,idle,887,1332,idle 0
9278,666.441S,2.47,0.96,0.43,0.42249269584520543,0.9515478626437869,1970-01-01T00:00:00Z,20,0,,24,0.021186138942836687,idle,887,1332,idle 0
9279,666.445S,2.47,0.96,0.43,0.4225414170324791,0.9515865914393956,1970-01-01T00:00:00Z,20,0,,24,0.1236863812383626,idle,887,1332,idle 0
9280,666.449S,2.47,0.96,0.45,0.42259167121472807,0.9516263565761294,1970-01-01T00:00:00Z,20,0,,24,0.7336923446179963,idle,887,1332,idle 0
9281,666.454S,2.47,0.96,0.45,0.422656614136512,0.9516774990355403,1970-01-01T00:00:00Z,20,0,,24,0.9174190335998964,idle,887,1332,idle 0
9282,666.458S,2.47,0.96,0.45,0.4227102441649447,0.9517195447808913,1970-01-01T00:00:00Z,20,0,,24,0.9736250229317748,idle,887,1332,idle 0
9283,666.461S,2.47,0.96,0.45,0.42275143099967366,0.9517517301112641,1970-01-01T00:00:00Z,20,0,,24,0.9910329159362169,idle,887,1332,idle 0
9284,666.465S,2.47,0.96,0.45,0.4228076164301648,0.9517955006906776,1970-01-01T00:00:00Z,20,0,,24,0.9964566694720756,idle,887,1332,idle 0
9285,666.469S,2.47,0.96,0.45,0.4228652344897993,0.9518402376503046,1970-01-01T00:00:00Z,20,0,,24,0.9981285458133088,idle,887,1332,idle 0
9286,666.473S,2.47,0.96,0.45,0.422924265105409,0.9518859269979612,1970-01-01T00:00:00Z,20,0,,24,0.9985490631137116,idle,887,1332,idle 0
9287,666.477S,2.47,0.96,0.45,0.4229846882038304,0.951932554741467,1970-01-01T00:00:00Z,20,0,,24,0.9983645911604675,idle,887,1332,idle 0
9288,666.481S,2.47,0.96,0.45,0.42304648371189546,0.9519801068886392,1970-01-01T00:00:00Z,20,0,,24,0.9973737210240008,idle,887,1332,idle 0
9289,666.484S,2.47,0.96,0.45,0.4230937189115088,0.952016369221752,1970-01-01T00:00:00Z,20,0,,24,0.9943241220777447,idle,887,1332,idle 0
9290,666.488S,2.47,0.96,0.45,0.4231578678353926,0.9520655054066502,1970-01-01T00:00:00Z,20,0,,24,0.9853494625804625,idle,887,1332,idle 0
9291,666.492S,2.47,0.96,0.45,0.42322333396770967,0.9521155275167112,1970-01-01T00:00:00Z,20,0,,24,0.9593879640608712,idle,887,1332,idle 0
9292,666.497S,2.47,0.96,0.45,0.4233069883772549,0.9521792796703351,1970-01-01T00:00:00Z,20,0,,24,0.885386990371727,idle,887,1332,idle 0
9293,666.501S,2.47,0.96,0.45,0.42337534483603717,0.952231243953099,1970-01-01T00:00:00Z,20,0,,24,0.6785056593193683,idle,887,1332,idle 0
9294,666.504S,2.47,0.96,0.43,0.42342743488361045,0.952270769476057,1970-01-01T00:00:00Z,20,0,,24,0.10925679942984597,idle,887,1332,idle 0
9295,666.508S,2.47,0.96,0.43,0.42349796911800314,0.9523241953649504,1970-01-01T00:00:00Z,20,0,,24,0.017751975890983027,idle,887,1332,idle 0
9296,666.512S,2.47,0.96,0.43,0.42356972019499556,0.9523784372180936,1970-01-01T00:00:00Z,20,0,,24,0.0030890959855773264,idle,887,1332,idle 0
9297,666.516S,2.47,0.96,0.43,0.4236426680414253,0.9524334810433075,1970-01-01T00:00:00Z,20,0,,24,7.460923643801239e-4,idle,887,1332,idle 0
9298,666.52S,2.47,0.96,0.43,0.42371679258412337,0.952489312848408,1970-01-01T00:00:00Z,20,0,,24,3.719631216731345e-4,idle,887,1332,idle 0
9299,666.524S,2.47,0.96,0.43,0.4237920737499232,0.9525459186412123,1970-01-01T00:00:00Z,20,0,,24,3.115088314666514e-4,idle,887,1332,idle 0
9300,666.527S,2.47,0.96,0.43,0.4238492815829199,0.9525888724980744,1970-01-01T00:00:00Z,20,0,,24,3.0106569992255285e-4,idle,887,1332,idle 0
9301,666.531S,2.47,0.96,0.43,0.4239265385380883,0.9526467991006702,1970-01-01T00:00:00Z,20,0,,24,2.9830545218380143e-4,idle,887,1332,idle 0
9302,666.535S,2.47,0.96,0.43,0.4240048969151525,0.9527054612124696,1970-01-01T00:00:00Z,20,0,,24,2.967392278661921e-4,idle,887,1332,idle 0
9303,666.54S,2.47,0.96,0.43,0.4241043631808048,0.9527798018458186,1970-01-01T00:00:00Z,20,0,,24,2.9518488983254406e-4,idle,887,1332,idle 0
9304,666.544S,2.47,0.96,0.43,0.4241851263646136,0.9528400676944057,1970-01-01T00:00:00Z,20,0,,24,2.9390493088203763e-4,idle,887,1332,idle 0
9305,666.547S,2.47,0.96,0.43,0.42424637984603863,0.9528857206812557,1970-01-01T00:00:00Z,20,0,,24,2.9286923227041283e-4,idle,887,1332,idle 0
9306,666.551S,2.47,0.95,0.43,0.42432894317901,0.9529471849080389,1970-01-01T00:00:00Z,20,0,,24,2.916600881074648e-4,idle,887,1332,idle 0
9307,666.555S,2.47,0.95,0.43,0.42441250756803883,0.9530093146831098,1970-01-01T00:00:00Z,20,0,,24,2.9044189584827534e-4,idle,887,1332,idle 0
9308,666.559S,2.47,0.96,0.43,0.4244970529399636,0.9530720960142895,1970-01-01T00:00:00Z,20,0,,24,2.892569196733261e-4,idle,887,1332,idle 0
9309,666.563S,2.47,0.96,0.43,0.42458255922161503,0.9531355149093939,1970-01-01T00:00:00Z,20,0,,24,2.8821571413798484e-4,idle,887,1332,idle 0
9310,666.567S,2.47,0.96,0.43,0.4246690063398265,0.9531995573762404,1970-01-01T00:00:00Z,20,0,,24,2.880095964229139e-4,idle,887,1332,idle 0
9311,666.57S,2.47,0.96,0.43,0.4247344470272141,0.9532479900281594,1970-01-01T00:00:00Z,20,0,,24,2.931540375129667e-4,idle,887,1332,idle 0
9312,666.574S,2.47,0.96,0.43,0.42482249230834584,0.9533130900768636,1970-01-01T00:00:00Z,20,0,,24,3.3191331194771183e-4,idle,887,1332,idle 0
9313,666.578S,2.47,0.96,0.43,0.424911423224832,0.9533787752188099,1970-01-01T00:00:00Z,20,0,,24,5.927246365202194e-4,idle,887,1332,idle 0
9314,666.583S,2.47,0.96,0.43,0.42502380171493764,0.9534616831173962,1970-01-01T00:00:00Z,20,0,,24,0.0023177058140719823,idle,887,1332,idle 0
9315,666.587S,2.47,0.96,0.43,0.4251146519184495,0.9535286335602157,1970-01-01T00:00:00Z,20,0,,24,0.013733090518155347,idle,887,1332,idle 0
9316,666.59S,2.47,0.96,0.45,0.4251833290547342,0.9535792012822657,1970-01-01T00:00:00Z,20,0,,24,0.08944216230055585,idle,887,1332,idle 0
9317,666.594S,2.47,0.96,0.45,0.4252756017809607,0.9536470868753483,1970-01-01T00:00:00Z,20,0,,24,0.1275392623364534,idle,887,1332,idle 0
9318,666.598S,2.47,0.96,0.45,0.42536865977670285,0.9537154876007566,1970-01-01T00:00:00Z,20,0,,24,0.14286678661862803,idle,887,1332,idle 0
9319,666.602S,2.47,0.96,0.45,0.4254624829687993,0.9537843894663119,1970-01-01T00:00:00Z,20,0,,24,0.1412941875762586,idle,887,1332,idle 0
9320,666.606S,2.47,0.96,0.45,0.425557051284081,0.95385377847983,1970-01-01T00:00:00Z,20,0,,24,0.12294365502610521,idle,887,1332,idle 0
9321,666.61S,2.47,0.96,0.45,0.42565234464938095,0.9539236406491284,1970-01-01T00:00:00Z,20,0,,24,0.08322672209702163,idle,887,1332,idle 0
9322,666.613S,2.47,0.96,0.43,0.4257242784121669,0.9539763393674113,1970-01-01T00:00:00Z,20,0,,24,0.012574429754770019,idle,887,1332,idle 0
9323,666.617S,2.47,0.96,0.43,0.42582079231393893,0.9540469958906339,1970-01-01T00:00:00Z,20,0,,24,0.002093940607856308,idle,887,1332,idle 0
9324,666.621S,2.47,0.96,0.43,0.4259179760645239,0.9541180870911371,1970-01-01T00:00:00Z,20,0,,24,5.423478532494249e-4,idle,887,1332,idle 0
9325,666.626S,2.47,0.96,0.43,0.42604036714742866,0.9542075410404727,1970-01-01T00:00:00Z,20,0,,24,3.1332771633865367e-4,idle,887,1332,idle 0
9326,666.63S,2.47,0.96,0.43,0.4261389846653206,0.9542795591059349,1970-01-01T00:00:00Z,20,0,,24,2.850579295293924e-4,idle,887,1332,idle 0
9327,666.633S,2.47,0.96,0.43,0.4262133456774723,0.9543338288344919,1970-01-01T00:00:00Z,20,0,,24,3.217393398769232e-4,idle,887,1332,idle 0
9328,666.637S,2.47,0.96,0.43,0.4263130080916279,0.9544065188222813,1970-01-01T00:00:00Z,20,0,,24,6.080744383121492e-4,idle,887,1332,idle 0
9329,666.641S,2.47,0.96,0.45,0.426413239988763,0.9544795735264388,1970-01-01T00:00:00Z,20,0,,24,0.002571667013509828,idle,887,1332,idle 0
9330,666.645S,2.47,0.96,0.43,0.42651402129570826,0.9545529789547796,1970-01-01T00:00:00Z,20,0,,24,6.051502911439556e-4,idle,887,1332,idle 0
9331,666.649S,2.47,0.96,0.43,0.42661533193929674,0.9546267211151214,1970-01-01T00:00:00Z,20,0,,24,3.176197101549328e-4,idle,887,1332,idle 0
9332,666.653S,2.47,0.96,0.43,0.42671715184636205,0.9547007860152815,1970-01-01T00:00:00Z,20,0,,24,2.752627752590043e-4,idle,887,1332,idle 0
9333,666.656S,2.47,0.96,0.43,0.42679383890555095,0.9547565380712333,1970-01-01T00:00:00Z,20,0,,24,2.687510076594333e-4,idle,887,1332,idle 0
9334,666.66S,2.47,0.96,0.43,0.4268965017226432,0.9548311340973866,1970-01-01T00:00:00Z,20,0,,24,2.6739133833524205e-4,idle,887,1332,idle 0
9335,666.664S,2.47,0.96,0.43,0.42699961860200364,0.9549060143848562,1970-01-01T00:00:00Z,20,0,,24,2.668502525752811e-4,idle,887,1332,idle 0
9336,666.669S,2.47,0.96,0.43,0.42712912264605357,0.9549999931704534,1970-01-01T00:00:00Z,20,0,,24,2.6673287997958106e-4,idle,887,1332,idle 0
9337,666.673S,2.47,0.96,0.43,0.42723318777300223,0.9550754618869678,1970-01-01T00:00:00Z,20,0,,24,2.691184549221024e-4,idle,887,1332,idle 0
9338,666.676S,2.47,0.96,0.43,0.42731149288202863,0.9551322208933389,1970-01-01T00:00:00Z,20,0,,24,2.880203442137061e-4,idle,887,1332,idle 0
9339,666.68S,2.47,0.96,0.43,0.42741622527879286,0.9552080983042475,1970-01-01T00:00:00Z,20,0,,24,4.205409927408351e-4,idle,887,1332,idle 0
9340,666.684S,2.47,0.96,0.43,0.42752131137199506,0.9552841900155619,1970-01-01T00:00:00Z,20,0,,24,0.0013405305879729567,idle,887,1332,idle 0
9341,666.688S,2.47,0.96,0.45,0.4276267310884657,0.9553604820350979,1970-01-01T00:00:00Z,20,0,,24,0.007721166979831575,idle,887,1332,idle 0
9342,666.692S,2.47,0.96,0.45,0.42773246435503803,0.955436960370673,1970-01-01T00:00:00Z,20,0,,24,0.010729792037667923,idle,887,1332,idle 0
9343,666.696S,2.47,0.96,0.45,0.4278384910985453,0.9555136110301048,1970-01-01T00:00:00Z,20,0,,24,0.010565321523838241,idle,887,1332,idle 0
9344,666.699S,2.47,0.96,0.45,0.42791819167514755,0.955571203695035,1970-01-01T00:00:00Z,20,0,,24,0.007385865460530398,idle,887,1332,idle 0
9345,666.703S,2.47,0.96,0.43,0.4280246837022339,0.9556481222525265,1970-01-01T00:00:00Z,20,0,,24,0.001288778982814864,idle,887,1332,idle 0
9346,666.707S,2.47,0.95,0.43,0.42813141400504673,0.9557251746553723,1970-01-01T00:00:00Z,20,0,,24,4.114751830042975e-4,idle,887,1332,idle 0
9347,666.712S,2.47,0.95,0.43,0.4282651313785878,0.9558216570627432,1970-01-01T00:00:00Z,20,0,,24,2.852515480032803e-4,idle,887,1332,idle 0
9348,666.716S,2.47,0.95,0.43,0.42837232440927003,0.9558989594587196,1970-01-01T00:00:00Z,20,0,,24,2.6711342485074717e-4,idle,887,1332,idle 0
9349,666.719S,2.47,0.96,0.43,0.4284528338361786,0.9559569950142123,1970-01-01T00:00:00Z,20,0,,24,2.645433814093549e-4,idle,887,1332,idle 0
9350,666.723S,2.47,0.96,0.43,0.4285603165102283,0.9560344428766493,1970-01-01T00:00:00Z,20,0,,24,2.6425344202789827e-4,idle,887,1332,idle 0
9351,666.727S,2.47,0.96,0.43,0.4286679370941745,0.9561119546235308,1970-01-01T00:00:00Z,20,0,,24,2.6433850937934424e-4,idle,887,1332,idle 0
9352,666.731S,2.47,0.96,0.43,0.4287756755148474,0.9561895162626721,1970-01-01T00:00:00Z,20,0,,24,2.646062578931671e-4,idle,887,1332,idle 0
9353,666.735S,2.47,0.96,0.43,0.42888351169908007,0.95626711380189,1970-01-01T00:00:00Z,20,0,,24,2.655954632392365e-4,idle,887,1332,idle 0
9354,666.739S,2.47,0.96,0.43,0.4289914255737061,0.9563447332490025,1970-01-01T00:00:00Z,20,0,,24,2.713130813718248e-4,idle,887,1332,idle 0
9355,666.742S,2.47,0.96,0.43,0.4290723998887297,0.9564029537942192,1970-01-01T00:00:00Z,20,0,,24,3.095798175349896e-4,idle,887,1332,idle 0
9356,666.746S,2.47,0.96,0.43,0.42918040142048663,0.9564805779114581,1970-01-01T00:00:00Z,20,0,,24,5.735693032333258e-4,idle,887,1332,idle 0
9357,666.75S,2.47,0.96,0.45,0.4292884254414287,0.95655818545809,1970-01-01T00:00:00Z,20,0,,24,0.0023999994499448707,idle,887,1332,idle 0
9358,666.755S,2.47,0.96,0.45,0.42942345651280694,0.9566551502727474,1970-01-01T00:00:00Z,20,0,,24,0.0023707868903886016,idle,887,1332,idle 0
9359,666.759S,2.47,0.96,0.43,0.4295314577418995,0.9567326693765954,1970-01-01T00:00:00Z,20,0,,24,5.717393421198346e-4,idle,887,1332,idle 0
9360,666.762S,2.47,0.96,0.43,0.42961243170769475,0.9567907687525148,1970-01-01T00:00:00Z,20,0,,24,3.113441558932885e-4,idle,887,1332,idle 0
9361,666.766S,2.47,0.96,0.43,0.4297203449537099,0.9568681700948926,1970-01-01T00:00:00Z,20,0,,24,2.740117112922365e-4,idle,887,1332,idle 0
9362,666.77S,2.47,0.96,0.43,0.42982818032307674,0.9569454849057506,1970-01-01T00:00:00Z,20,0,,24,2.6906461516703126e-4,idle,887,1332,idle 0
9363,666.774S,2.47,0.96,0.43,0.4299359177426285,0.9570226991929062,1970-01-01T00:00:00Z,20,0,,24,2.688552597461747e-4,idle,887,1332,idle 0
9364,666.778S,2.47,0.96,0.43,0.4300435371391986,0.9570997989641773,1970-01-01T00:00:00Z,20,0,,24,2.6936730006134964e-4,idle,887,1332,idle 0
9365,666.782S,2.47,0.96,0.43,0.4301510184396202,0.9571767702273809,1970-01-01T00:00:00Z,20,0,,24,2.70002534696538e-4,idle,887,1332,idle 0
9366,666.785S,2.47,0.96,0.43,0.43023152671407244,0.9572344059241905,1970-01-01T00:00:00Z,20,0,,24,2.705766245769284e-4,idle,887,1332,idle 0
9367,666.789S,2.47,0.96,0.43,0.4303387180451771,0.9573111186295873,1970-01-01T00:00:00Z,20,0,,24,2.7130468842198824e-4,idle,887,1332,idle 0
9368,666.793S,2.47,0.96,0.43,0.430445716078925,0.9573876643484148,1970-01-01T00:00:00Z,20,0,,24,2.7210968117418756e-4,idle,887,1332,idle 0
9369,666.798S,2.47,0.96,0.43,0.4305791612164865,0.9574830903558705,1970-01-01T00:00:00Z,20,0,,24,2.7309340337643146e-4,idle,887,1332,idle 0
9370,666.802S,2.47,0.96,0.43,0.4306856509386661,0.9575592091960005,1970-01-01T00:00:00Z,20,0,,24,2.739878303314549e-4,idle,887,1332,idle 0
9371,666.806S,2.47,0.96,0.43,0.4307918821256974,0.9576351155749677,1970-01-01T00:00:00Z,20,0,,24,2.748815346780316e-4,idle,887,1332,idle 0
9372,666.809S,2.47,0.96,0.43,0.4308713737770131,0.9576918975143818,1970-01-01T00:00:00Z,20,0,,24,2.7565851578321434e-4,idle,887,1332,idle 0
9373,666.813S,2.47,0.96,0.43,0.43097710422647734,0.957767398417626,1970-01-01T00:00:00Z,20,0,,24,2.76622069879333e-4,idle,887,1332,idle 0
9374,666.817S,2.47,0.96,0.43,0.43108252093958493,0.9578426483812064,1970-01-01T00:00:00Z,20,0,,24,2.7764756131949073e-4,idle,887,1332,idle 0
9375,666.821S,2.47,0.96,0.43,0.43118760384316906,0.9579176334129398,1970-01-01T00:00:00Z,20,0,,24,2.78713029071188e-4,idle,887,1332,idle 0
9376,666.825S,2.47,0.96,0.43,0.4312923328640631,0.9579923395206442,1970-01-01T00:00:00Z,20,0,,24,2.797922483742676e-4,idle,887,1332,idle 0
9377,666.828S,2.47,0.96,0.43,0.43137063531895165,0.9580481776403545,1970-01-01T00:00:00Z,20,0,,24,2.807288763134928e-4,idle,887,1332,idle 0
9378,666.832S,2.47,0.96,0.43,0.4314746967440808,0.9581223619623188,1970-01-01T00:00:00Z,20,0,,24,2.818881597233982e-4,idle,887,1332,idle 0
9379,666.836S,2.47,0.96,0.43,0.43157834908531145,0.9581962288817519,1970-01-01T00:00:00Z,20,0,,24,2.8315615474236216e-4,idle,887,1332,idle 0
9380,666.841S,2.47,0.96,0.43,0.43170730865740203,0.9582880948675181,1970-01-01T00:00:00Z,20,0,,24,2.8474369369231426e-4,idle,887,1332,idle 0
9381,666.845S,2.47,0.96,0.43,0.4318099671673456,0.9583611964723391,1970-01-01T00:00:00Z,20,0,,24,2.8665487578089123e-4,idle,887,1332,idle 0
9382,666.849S,2.47,0.96,0.43,0.431912151355599,0.958433935200036,1970-01-01T00:00:00Z,20,0,,24,2.9169773835533347e-4,idle,887,1332,idle 0
9383,666.852S,2.47,0.96,0.43,0.43198846614791353,0.9584882426905222,1970-01-01T00:00:00Z,20,0,,24,3.171423227674752e-4,idle,887,1332,idle 0
9384,666.856S,2.47,0.95,0.43,0.432089771972152,0.9585603127145624,1970-01-01T00:00:00Z,20,0,,24,4.76841415899446e-4,idle,887,1332,idle 0
9385,666.86S,2.47,0.95,0.45,0.43219054827349207,0.958631981382977,1970-01-01T00:00:00Z,20,0,,24,0.0015055889196045082,idle,887,1332,idle 0
9386,666.864S,2.47,0.95,0.45,0.43229077497876706,0.9587032347035829,1970-01-01T00:00:00Z,20,0,,24,0.0019598083404552998,idle,887,1332,idle 0
9387,666.868S,2.47,0.96,0.45,0.43239043201481014,0.9587740586841976,1970-01-01T00:00:00Z,20,0,,24,0.0021317369868571376,idle,887,1332,idle 0
9388,666.871S,2.47,0.96,0.45,0.4324647888711428,0.958826886498116,1970-01-01T00:00:00Z,20,0,,24,0.0021703922905842647,idle,887,1332,idle 0
9389,666.875S,2.47,0.96,0.45,0.43256340068497307,0.9588969254650572,1970-01-01T00:00:00Z,20,0,,24,0.0021386873431756145,idle,887,1332,idle 0
9390,666.88S,2.47,0.96,0.45,0.4326857843758796,0.9589838146642691,1970-01-01T00:00:00Z,20,0,,24,0.002071243603094353,idle,887,1332,idle 0
9391,666.884S,2.47,0.96,0.45,0.432782962003329,0.9590527813630949,1970-01-01T00:00:00Z,20,0,,24,0.0019913323808395714,idle,887,1332,idle 0
9392,666.888S,2.47,0.96,0.45,0.4328794695957133,0.9591212487610169,1970-01-01T00:00:00Z,20,0,,24,0.001897524318892065,idle,887,1332,idle 0
9393,666.892S,2.47,0.96,0.45,0.4329752870798657,0.959189202865853,1970-01-01T00:00:00Z,20,0,,24,0.0017752679880875298,idle,887,1332,idle 0
9394,666.895S,2.47,0.96,0.45,0.43304668523418655,0.9592398231787186,1970-01-01T00:00:00Z,20,0,,24,0.0015855557414171735,idle,887,1332,idle 0
9395,666.899S,2.47,0.96,0.45,0.4331412467278761,0.959306845351965,1970-01-01T00:00:00Z,20,0,,24,0.0012235946425592603,idle,887,1332,idle 0
9396,666.903S,2.47,0.96,0.43,0.43323506291212555,0.9593733157536235,1970-01-01T00:00:00Z,20,0,,24,4.575945642120372e-4,idle,887,1332,idle 0
9397,666.907S,2.47,0.96,0.43,0.43332811371376806,0.9594392203915114,1970-01-01T00:00:00Z,20,0,,24,3.3538312690543486e-4,idle,887,1332,idle 0
